,,,,,,KLK11,PKIB,,,,PA2G4,,,,,,,,,,,,,,,,WIPI1,,,,,,,,,,,C3orf26,,,,,KRT16,PTPRU,,,,
,,,,,,B3GNT1,KIF15,,,,ANKS6,,,,,,,,,,,,,,,,IMP3,,,,,,,,,,,MKI67IP,,,,,LAMB3,CPE,,,,
,,,,,,PWP1,APOBEC3B,,,,NOL11,,,,,,,,,,,,,,,,AGPAT5,,,,,,,,,,,LMNB2,,,,,TPD52L1,ECM2,,,,
,,,,,,GLMN,COPG,,,,KCNS3,,,,,,,,,,,,,,,,TBC1D2,,,,,,,,,,,ANKRD36BP1,,,,,CORO1C,CH25H,,,,
,,,,,,AP4S1,CARS,,,,NDUFB8,,,,,,,,,,,,,,,,HES6,,,,,,,,,,,FAM136A,,,,,PDCD2L,ZNF275,,,,
,,,,,,NUDT4,CHMP1A,,,,RPS6,,,,,,,,,,,,,,,,RNF126,,,,,,,,,,,C8orf76,,,,,DSG2,ZNF423,,,,
,,,,,,HPS5,POLE4,,,,AP2B1,,,,,,,,,,,,,,,,TSR1,,,,,,,,,,,NUDCD1,,,,,LYN,DAGLA,,,,
,,,,,,NRM,C20orf23,,,,ATPBD4,,,,,,,,,,,,,,,,WDR12,,,,,,,,,,,TSPYL5,,,,,MAP3K9,MAF,,,,
,,,,,,USP18,GSTM3,,,,ACTN3,,,,,,,,,,,,,,,,PDGFC,,,,,,,,,,,MED30,,,,,PRPSAP2,SERPINB9,,,,
,,,,,,RRAS2,C2orf56,,,,SRSF10,,,,,,,,,,,,,,,,BCCIP,,,,,,,,,,,MTDH,,,,,PSTPIP2,PLTP,,,,
,,,,,,ANKRD26,AURKA,,,,GLDC,,,,,,,,,,,,,,,,MRPS22,,,,,,,,,,,H2AFV,,,,,KCTD14,CXCL12,,,,
,,,,,,CCT5,MGC11102,,,,SRP72,,,,,,,,,,,,,,,,TOMM22,,,,,,,,,,,FAM54A,,,,,CHCHD6,KERA,,,,
,,,,,,PLCH1,KHK,,,,PDHA1,,,,,,,,,,,,,,,,ADCK3,,,,,,,,,,,CDCA5,,,,,CDH1,CLIP3,,,,
,,,,,,PALLD,GPR56,,,,DTYMK,,,,,,,,,,,,,,,,CD248,,,,,,,,,,,MAL2,,,,,FLNB,PLSCR4,,,,
,,,,,,PDZRN3,C1orf21,,,,VSNL1,,,,,,,,,,,,,,,,MRPL47,,,,,,,,,,,MPLKIP,,,,,ITGA2,DYNC2H1,,,,
,,,,,,PDS5B,AHCYL1,,,,RPUSD1,,,,,,,,,,,,,,,,RTN4,,,,,,,,,,,CLDN23,,,,,TACSTD2,CYGB,,,,
,,,,,,SWAP70,CPAMD8,,,,CBFB,,,,,,,,,,,,,,,,WDR18,,,,,,,,,,,METTL21A,,,,,TFAP2A,ADRA2A,,,,
,,,,,,RRP1B,ACTR5,,,,RFC2,,,,,,,,,,,,,,,,TBC1D14,,,,,,,,,,,CCNYL1,,,,,TNF,NFATC4,,,,
,,,,,,FSTL4,KIF14,,,,EIF3A,,,,,,,,,,,,,,,,NCEH1,,,,,,,,,,,TMEM65,,,,,PPAP2C,LUM,,,,
,,,,,,MRPS27,KRT15,,,,CLNS1A,,,,,,,,,,,,,,,,KLHL8,,,,,,,,,,,ZNF367,,,,,ARHGAP29,BCHE,,,,
,,,,,,SMC5,WTAP,,,,PRIM1,,,,,,,,,,,,,,,,LSM2,,,,,,,,,,,RTKN2,,,,,MPZL2,IL1R1,,,,
,,,,,,NUP205,XBP1,,,,ZNF232,,,,,,,,,,,,,,,,SQRDL,,,,,,,,,,,TPCN2,,,,,CHD7,MAP1A,,,,
,,,,,,METAP1,GFI1,,,,LRIG1,,,,,,,,,,,,,,,,FAM60A,,,,,,,,,,,PLAC2,,,,,NSUN5,ST3GAL1,,,,
,,,,,,GANAB,EXOSC9,,,,HIC2,,,,,,,,,,,,,,,,NTN4,,,,,,,,,,,ASPM,,,,,PRSS22,PPAP2B,,,,
,,,,,,MDN1,C17orf53,,,,MAPK13,,,,,,,,,,,,,,,,MAGEF1,,,,,,,,,,,ZNF326,,,,,GTPBP3,MRC2,,,,
,,,,,,RHOBTB2,ETAA1,,,,SPRY4,,,,,,,,,,,,,,,,RHBDF1,,,,,,,,,,,RPUSD3,,,,,KRT7,SH2B3,,,,
,,,,,,SYNE2,ZFP36L2,,,,BTF3,,,,,,,,,,,,,,,,CENPH,,,,,,,,,,,ZNF707,,,,,TPD52,LRRC17,,,,
,,,,,,SIK2,MAD2L1,,,,MRTO4,,,,,,,,,,,,,,,,MRPS26,,,,,,,,,,,FAM83H,,,,,,NMNAT2,,,,
,,,,,,PHLPP1,PGR,,,,FGD1,,,,,,,,,,,,,,,,MRPS9,,,,,,,,,,,CCDC18,,,,,,C21orf7,,,,
,,,,,,DENND5A,ARL3,,,,SNRPA1,,,,,,,,,,,,,,,,MRPL32,,,,,,,,,,,NUP43,,,,,,FCER1G,,,,
,,,,,,LPHN2,EMR1,,,,HNRNPA1,,,,,,,,,,,,,,,,DCTPP1,,,,,,,,,,,SFT2D2,,,,,,IFI6,,,,
,,,,,,NCAPD3,SEC14L2,,,,COX5B,,,,,,,,,,,,,,,,CCDC86,,,,,,,,,,,C1orf31,,,,,,AGTR1,,,,
,,,,,,SASH1,MAGEA1,,,,MRPS17,,,,,,,,,,,,,,,,MLF1IP,,,,,,,,,,,C1orf186,,,,,,PBX1,,,,
,,,,,,HAUS5,COQ10B,,,,USP4,,,,,,,,,,,,,,,,MCMBP,,,,,,,,,,,,,,,,,ST3GAL5,,,,
,,,,,,PSD3,SAP30BP,,,,CDKN1C,,,,,,,,,,,,,,,,WNT5B,,,,,,,,,,,,,,,,,GFPT2,,,,
,,,,,,ARHGEF12,DYRK2,,,,GSPT2,,,,,,,,,,,,,,,,LBH,,,,,,,,,,,,,,,,,TMEM26,,,,
,,,,,,RRP8,CIRH1A,,,,RRM1,,,,,,,,,,,,,,,,LAS1L,,,,,,,,,,,,,,,,,SGCD,,,,
,,,,,,KIAA0947,HEXIM1,,,,MRPL22,,,,,,,,,,,,,,,,SLIRP,,,,,,,,,,,,,,,,,TNS1,,,,
,,,,,,SRGAP2,YWHAZ,,,,CYCS,,,,,,,,,,,,,,,,SEH1L,,,,,,,,,,,,,,,,,EIF1B,,,,
,,,,,,SIRT3,CD3G,,,,FAM136A,,,,,,,,,,,,,,,,SH3BGRL3,,,,,,,,,,,,,,,,,FAIM2,,,,
,,,,,,ITGB3BP,CORO1B,,,,VPS25,,,,,,,,,,,,,,,,KRTAP1-5,,,,,,,,,,,,,,,,,ZBTB20,,,,
,,,,,,ABCB10,KLHL9,,,,SPAG5,,,,,,,,,,,,,,,,ANKRD27,,,,,,,,,,,,,,,,,SAMD9,,,,
,,,,,,PHF3,C14orf173,,,,CALR,,,,,,,,,,,,,,,,POLR1B,,,,,,,,,,,,,,,,,NR4A2,,,,
,,,,,,HEY2,HSPH1,,,,EXOSC7,,,,,,,,,,,,,,,,DCUN1D5,,,,,,,,,,,,,,,,,ADAMTS4,,,,
,,,,,,ZFYVE26,SPSB3,,,,EIF3I,,,,,,,,,,,,,,,,SLC25A33,,,,,,,,,,,,,,,,,HSD17B11,,,,
,,,,,,NNT,ACTB,,,,OXA1L,,,,,,,,,,,,,,,,PDCD2L,,,,,,,,,,,,,,,,,DRAM1,,,,
,,,,,,PSD4,C1orf75,,,,MYC,,,,,,,,,,,,,,,,MRPL45,,,,,,,,,,,,,,,,,PCDH19,,,,
,,,,,,DDAH1,AURKB,,,,TTK,,,,,,,,,,,,,,,,C3orf26,,,,,,,,,,,,,,,,,KCNT1,,,,
,,,,,,ACOT9,TRAPPC2L,,,,MSH2,,,,,,,,,,,,,,,,EBPL,,,,,,,,,,,,,,,,,C1orf54,,,,
,,,,,,PATZ1,PRSS16,,,,PSMG3,,,,,,,,,,,,,,,,HPDL,,,,,,,,,,,,,,,,,CD97,,,,
,,,,,,CLEC5A,EIF2C2,,,,CYC1,,,,,,,,,,,,,,,,RPUSD4,,,,,,,,,,,,,,,,,GSTM5,,,,
,,,,,,BACE1,SH3BGRL,,,,MFAP2,,,,,,,,,,,,,,,,FAM136A,,,,,,,,,,,,,,,,,IL1RL1,,,,
,,,,,,LDOC1,SRP68,,,,CCND2,,,,,,,,,,,,,,,,C5orf62,,,,,,,,,,,,,,,,,INMT,,,,
,,,,,,TRIM29,DDX51,,,,EIF5A,,,,,,,,,,,,,,,,COL27A1,,,,,,,,,,,,,,,,,KLHL26,,,,
,,,,,,EID1,LANCL2,,,,GFPT1,,,,,,,,,,,,,,,,KIAA1737,,,,,,,,,,,,,,,,,MMP27,,,,
,,,,,,OSBP2,UBE2Z,,,,RALY,,,,,,,,,,,,,,,,C5orf30,,,,,,,,,,,,,,,,,ABL2,,,,
,,,,,,PRDX5,RAP2A,,,,PRIM2,,,,,,,,,,,,,,,,CEP95,,,,,,,,,,,,,,,,,CSPG4,,,,
,,,,,,POT1,ZNF228,,,,RAP1GAP2,,,,,,,,,,,,,,,,MYADM,,,,,,,,,,,,,,,,,PLA2G4A,,,,
,,,,,,ATL3,PLSCR4,,,,RPS24,,,,,,,,,,,,,,,,CALML4,,,,,,,,,,,,,,,,,XPNPEP2,,,,
,,,,,,KIAA1429,PDE9A,,,,EXOSC9,,,,,,,,,,,,,,,,NDUFAF2,,,,,,,,,,,,,,,,,MAN1C1,,,,
,,,,,,HINFP,SLC7A7,,,,CAPZA2,,,,,,,,,,,,,,,,PRKCDBP,,,,,,,,,,,,,,,,,PELI2,,,,
,,,,,,ERC2,CA8,,,,EPHA1,,,,,,,,,,,,,,,,EPB41L4A-AS1,,,,,,,,,,,,,,,,,NLGN2,,,,
,,,,,,DCAF4,C20orf20,,,,NDUFB10,,,,,,,,,,,,,,,,KCTD12,,,,,,,,,,,,,,,,,GFRA2,,,,
,,,,,,GAPVD1,OSBPL2,,,,XRCC5,,,,,,,,,,,,,,,,DDIT4L,,,,,,,,,,,,,,,,,LBR,,,,
,,,,,,FBXW2,PTTG2,,,,KIF4A,,,,,,,,,,,,,,,,ALPK2,,,,,,,,,,,,,,,,,MITF,,,,
,,,,,,PITPNC1,TBC1D7,,,,MTHFD2,,,,,,,,,,,,,,,,SLC18B1,,,,,,,,,,,,,,,,,SOD3,,,,
,,,,,,FBXL4,WDR5,,,,RRM2B,,,,,,,,,,,,,,,,C12orf45,,,,,,,,,,,,,,,,,PLCL2,,,,
,,,,,,HIBCH,DEF8,,,,RBMX,,,,,,,,,,,,,,,,NUP35,,,,,,,,,,,,,,,,,PRTFDC1,,,,
,,,,,,SACS,CTPS,,,,SRP68,,,,,,,,,,,,,,,,DNAJC19,,,,,,,,,,,,,,,,,DYNC1I1,,,,
,,,,,,NBEA,MKI67,,,,VCAN,,,,,,,,,,,,,,,,CHCHD4,,,,,,,,,,,,,,,,,DRD4,,,,
,,,,,,USP21,ARFRP1,,,,GRB7,,,,,,,,,,,,,,,,DCBLD2,,,,,,,,,,,,,,,,,MEIS2,,,,
,,,,,,SMC1B,FAM112B,,,,FAM83D,,,,,,,,,,,,,,,,GRPEL2,,,,,,,,,,,,,,,,,ECEL1,,,,
,,,,,,INVS,CAP2,,,,RPS19,,,,,,,,,,,,,,,,ASB5,,,,,,,,,,,,,,,,,LAMC3,,,,
,,,,,,RTDR1,PLA1A,,,,SQLE,,,,,,,,,,,,,,,,ZNF664,,,,,,,,,,,,,,,,,PKIG,,,,
,,,,,,BBS9,TRPV2,,,,GPI,,,,,,,,,,,,,,,,TOM1L2,,,,,,,,,,,,,,,,,ADH1C,,,,
,,,,,,RAB30,KCTD10,,,,DHCR7,,,,,,,,,,,,,,,,CCDC80,,,,,,,,,,,,,,,,,MN1,,,,
,,,,,,RBMX,OAS3,,,,NEK3,,,,,,,,,,,,,,,,SPTSSA,,,,,,,,,,,,,,,,,PTH2R,,,,
,,,,,,HTATSF1,EWSR1,,,,CLMP,,,,,,,,,,,,,,,,CCDC107,,,,,,,,,,,,,,,,,S100A4,,,,
,,,,,,CECR5,NUDT13,,,,SPRED1,,,,,,,,,,,,,,,,ASPM,,,,,,,,,,,,,,,,,SCG2,,,,
,,,,,,SLCO3A1,OAS1,,,,PPT2,,,,,,,,,,,,,,,,RGMB,,,,,,,,,,,,,,,,,GJC1,,,,
,,,,,,SLC27A6,FBLN1,,,,TP53RK,,,,,,,,,,,,,,,,GALNTL4,,,,,,,,,,,,,,,,,POSTN,,,,
,,,,,,ASTE1,MTFMT,,,,DLGAP5,,,,,,,,,,,,,,,,C15orf52,,,,,,,,,,,,,,,,,IRAK3,,,,
,,,,,,THYN1,PSMC5,,,,DUSP6,,,,,,,,,,,,,,,,VGLL3,,,,,,,,,,,,,,,,,OLFML2B,,,,
,,,,,,COMMD9,LCK,,,,NDUFAB1,,,,,,,,,,,,,,,,PIM3,,,,,,,,,,,,,,,,,EGFL6,,,,
,,,,,,DROSHA,FANCA,,,,CCNA2,,,,,,,,,,,,,,,,TMEM89,,,,,,,,,,,,,,,,,DACT1,,,,
,,,,,,SNX10,FA2H,,,,ALDOC,,,,,,,,,,,,,,,,CHAC2,,,,,,,,,,,,,,,,,STMN4,,,,
,,,,,,SLC25A24,GLRB,,,,EXOSC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTPD1,,,,
,,,,,,ATP6V0A4,ZCCHC11,,,,MRPS27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NELL2,,,,
,,,,,,HP1BP3,URG4,,,,SCGB3A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSTR2,,,,
,,,,,,PARD6A,PDSS1,,,,RNASEH2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FST,,,,
,,,,,,RNF141,ZNF281,,,,EPHB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41158,,,,
,,,,,,NTM,WDR41,,,,LEFTY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTH,,,,
,,,,,,ISOC1,RGS20,,,,COX7C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCL1,,,,
,,,,,,PPPDE1,REEP4,,,,EXTL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPTX2,,,,
,,,,,,CUTC,ZNF607,,,,HNRNPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FURIN,,,,
,,,,,,THAP4,RSPH1,,,,NLGN4X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBX15,,,,
,,,,,,KCTD3,BLM,,,,LRRC8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCAM1,,,,
,,,,,,ACP6,HARS,,,,ZNF22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIPR2,,,,
,,,,,,TMEM216,PAICS,,,,BUB1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAMP1,,,,
,,,,,,AMZ2,NFKBIE,,,,FZD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKK2,,,,
,,,,,,TRPV2,KLK10,,,,YWHAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM100,,,,
,,,,,,POLK,C16orf80,,,,PHF20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNM1,,,,
,,,,,,SCARA3,LARP1,,,,EIF3K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRGN,,,,
,,,,,,GULP1,HLA-B,,,,ZNF711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SALL1,,,,
,,,,,,EVL,ABCC2,,,,HELLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCN1B,,,,
,,,,,,DCDC2,HMMR,,,,GABRB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD163,,,,
,,,,,,C22orf28,INVS,,,,SMARCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCNX,,,,
,,,,,,CWC15,FHL2,,,,HINT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPB41L3,,,,
,,,,,,IL23A,KIF4A,,,,FTSJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,,,,
,,,,,,HSPB11,CACYBP,,,,COBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GAL,,,,
,,,,,,MPP6,RRAGA,,,,MID1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADA,,,,
,,,,,,TM7SF3,ITCH,,,,SPRY1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDH11,,,,
,,,,,,FXYD6,SCUBE2,,,,HERC5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXD2,,,,
,,,,,,TSPEAR,PIP,,,,NES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAP1,,,,
,,,,,,SIAE,KIF21A,,,,KIF5C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL18R1,,,,
,,,,,,FAM134B,C1orf34,,,,SECISBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYT11,,,,
,,,,,,ETAA1,QSER1,,,,LSM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CALHM2,,,,
,,,,,,EXOC6,C9orf95,,,,RCAN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIAPH2,,,,
,,,,,,SLC35F2,NTN4,,,,PLD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCH1,,,,
,,,,,,ZNF586,MEMO1,,,,OPA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOXL1,,,,
,,,,,,ANKHD1,SUPT3H,,,,MCM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDK,,,,
,,,,,,MRPL16,C16orf61,,,,COX7A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRPH,,,,
,,,,,,SOBP,GATA2,,,,EBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTPN1,,,,
,,,,,,ATP5SL,EXO1,,,,NEBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRPX,,,,
,,,,,,HAUS2,BNIP3L,,,,NDUFA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLK1,,,,
,,,,,,TBCCD1,NUP85,,,,SS18L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGPTL4,,,,
,,,,,,C11orf57,LCP1,,,,FJX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RSPO3,,,,
,,,,,,TMEM143,LRG1,,,,BTF3L4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGF10,,,,
,,,,,,C4orf19,IGBP1,,,,AXIN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FIGF,,,,
,,,,,,AGPAT5,CFLAR,,,,CD9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GJA4,,,,
,,,,,,MNS1,DCC1,,,,NME4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAMB1,,,,
,,,,,,DRAM1,SPAG9,,,,CNN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFRP4,,,,
,,,,,,TCP11L1,DCAKD,,,,ERBB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR2F1,,,,
,,,,,,DHTKD1,TM9SF4,,,,SLIRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYVE1,,,,
,,,,,,FOXRED1,TSHZ1,,,,ERRFI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FSTL1,,,,
,,,,,,RNPC3,GUK1,,,,MAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNRIP1,,,,
,,,,,,PRR5,MAGEA12,,,,NDUFA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERCAM,,,,
,,,,,,KDM4D,TAF1C,,,,ACOT13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAF1,,,,
,,,,,,IARS2,MFSD2,,,,PLBD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC38A6,,,,
,,,,,,CCDC88A,TMPRSS13,,,,TGIF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASPA,,,,
,,,,,,FAR2,MCM6,,,,ZWINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPC3,,,,
,,,,,,ASUN,TCTN1,,,,B3GNT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNFRSF9,,,,
,,,,,,NUP133,HERC6,,,,APEX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDB2,,,,
,,,,,,DCP1A,PTRH2,,,,LCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SASH1,,,,
,,,,,,CAND1,CORO1C,,,,SNORD22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MTUS1,,,,
,,,,,,NKRF,ZCCHC7,,,,LIN28A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JARID2,,,,
,,,,,,SLC25A40,FOXP1,,,,ADSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIPF1,,,,
,,,,,,KLHL7,CATSPER2,,,,GRTP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RGS5,,,,
,,,,,,RPRM,CENPI,,,,KIF11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAB33A,,,,
,,,,,,AKIP1,MRPS25,,,,FADD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGL2,,,,
,,,,,,C11orf30,MLKL,,,,CBX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLAMF8,,,,
,,,,,,SMYD2,LAP3,,,,CDC34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CASQ2,,,,
,,,,,,FAM20C,ZNF177,,,,TERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELANE,,,,
,,,,,,CXCR7,SELM,,,,FGFR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSN,,,,
,,,,,,RHBG,MAD1L1,,,,PIM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALDH1A2,,,,
,,,,,,ATP8B2,C7orf20,,,,FZD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPR124,,,,
,,,,,,ZNF248,ZFHX3,,,,DDX19B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZDHHC9,,,,
,,,,,,SLC4A10,NMU,,,,TBCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC17A7,,,,
,,,,,,ZNF287,RAB27A,,,,CCNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZFHX3,,,,
,,,,,,SLC24A3,ANKRD11,,,,LYRM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENPEP,,,,
,,,,,,NDRG3,CFDP1,,,,SNRPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXTL2,,,,
,,,,,,GALNTL1,TALDO1,,,,BRIX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPX3,,,,
,,,,,,PRR12,B2M,,,,ERP29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITGA4,,,,
,,,,,,NYNRIN,OSM,,,,ATP5J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITPKA,,,,
,,,,,,PCDH19,KIF2C,,,,EPCAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSP1,,,,
,,,,,,KIAA1377,SQLE,,,,PSMB8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE3A,,,,
,,,,,,PCDH10,KIF20A,,,,RPL18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRLF1,,,,
,,,,,,ZSWIM5,SLC44A1,,,,GOT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FBXL7,,,,
,,,,,,USP28,HCFC1R1,,,,TNNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SATB2,,,,
,,,,,,KIAA1586,PSMD7,,,,UQCRC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PVRL3,,,,
,,,,,,SCUBE2,ATG12,,,,DNMT3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAMD1A,,,,
,,,,,,GRHL3,TM2D1,,,,KRT19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLBD1,,,,
,,,,,,PTBP2,MYO5A,,,,ZNF394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSGIN2,,,,
,,,,,,SQRDL,CD2,,,,DOHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNB2,,,,
,,,,,,PLEKHB1,EIF2S2,,,,LARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDKN2C,,,,
,,,,,,ZBED5,CKAP5,,,,SESN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPR183,,,,
,,,,,,PRUNE,PAGE5,,,,SNRNP200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MX2,,,,
,,,,,,ARHGAP22,GALC,,,,CENPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NINJ2,,,,
,,,,,,CDH26,MAP2K1,,,,RPS27L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OXT,,,,
,,,,,,SLC5A7,CLK3,,,,ZNF195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PITX2,,,,
,,,,,,DHX35,GRPEL2,,,,TMEM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZEB1,,,,
,,,,,,RIC8A,FAM54A,,,,YAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WISP1,,,,
,,,,,,SRR,STK3,,,,MTHFD1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNE1L,,,,
,,,,,,FAM111A,KIAA0241,,,,CDCA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNC2,,,,
,,,,,,FIGNL1,MTCH1,,,,TIMM44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7orf58,,,,
,,,,,,NPAS3,MARS,,,,SF3B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCN,,,,
,,,,,,CENPK,DNMT3A,,,,NIP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4HA1,,,,
,,,,,,NECAB1,WDR4,,,,KCNK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPPR4,,,,
,,,,,,DNAJC1,NT5E,,,,FAM96A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MXRA5,,,,
,,,,,,STRA6,VPS33B,,,,PPM1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRP1,,,,
,,,,,,GMCL1,ATP5C1,,,,PTMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMD,,,,
,,,,,,SUDS3,SALL2,,,,CHEK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCSK5,,,,
,,,,,,CREB3L2,CRIM1,,,,SSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TGFBI,,,,
,,,,,,MEAF6,COQ4,,,,GLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECK,,,,
